id_route,id_aero_dep,id_aero_arr,id_comp
29371,3351,3275,2520
29372,3351,3940,2520
29373,3905,3275,2520
29374,3273,3275,2520
29375,3273,3316,2520
29376,3911,3275,2520
29377,3289,3275,2520
29378,3289,3940,2520
29379,3289,3316,2520
29380,3249,3275,2520
29381,3249,3240,2520
29382,3284,3275,2520
29383,3406,3275,2520
29384,3316,3896,2520
29385,3316,2997,2520
29386,3316,3919,2520
29387,3316,3275,2520
29388,3316,3093,2520
29389,3316,3940,2520
29390,3316,1701,2520
29391,3316,3898,2520
29392,3316,8401,2520
29393,3316,3144,2520
29394,3316,3250,2520
29395,3316,3273,2520
29396,3316,3289,2520
29397,3316,3929,2520
29398,3316,3901,2520
29399,3316,3928,2520
29400,3316,2276,2520
29401,3316,3240,2520
29402,3929,3275,2520
29403,3929,3316,2520
29404,3261,3260,2520
29405,3261,3240,2520
29406,3901,3275,2520
29407,3901,3940,2520
29408,3901,3316,2520
29409,3901,3928,2520
29410,3928,3256,2520
29411,3928,3908,2520
29412,3928,3896,2520
29413,3928,3919,2520
29414,3928,3272,2520
29415,3928,3275,2520
29416,3928,3940,2520
29417,3928,2072,2520
29418,3928,8401,2520
29419,3928,3316,2520
29420,3928,3901,2520
29421,3928,3240,2520
29422,3361,3275,2520
29423,3361,3940,2520
29424,3243,3244,2520
29425,3243,3940,2520
29426,3904,3275,2520
29427,6223,3903,2520
29428,6223,3275,2520
29429,6204,3940,2520
29430,6204,3916,2520
29431,3906,3275,2520
29432,2276,3275,2520
29433,2276,3940,2520
29434,2276,3316,2520
29435,3920,3919,2520
29436,3253,3275,2520
29437,3253,3250,2520
29438,3253,3240,2520
29439,3240,3256,2520
29440,3240,3241,2520
29441,3240,3919,2520
29442,3240,3275,2520
29443,3240,3244,2520
29444,3240,3940,2520
29445,3240,3247,2520
29446,3240,3898,2520
29447,3240,3890,2520
29448,3240,8401,2520
29449,3240,3250,2520
29450,3240,3249,2520
29451,3240,3316,2520
29452,3240,3261,2520
29453,3240,3928,2520
29454,3240,3253,2520
29455,2299,2276,5038
29456,3885,2276,5038
29457,2370,2276,5038
29458,3393,2275,5038
29459,3931,2276,5038
29460,3371,2264,5038
29461,3371,2276,5038
29462,2287,2276,5038
29463,6353,2276,5038
29464,3385,2264,5038
29465,3385,2268,5038
29466,3385,2275,5038
29467,3389,2264,5038
29468,3389,2275,5038
29469,3386,2275,5038
29470,2288,2276,5038
29471,2278,2268,5038
29472,2278,2275,5038
29473,2387,2276,5038
29474,2264,3371,5038
29475,2264,3385,5038
29476,2264,3389,5038
29477,2264,2259,5038
29478,2264,3121,5038
29479,2264,2272,5038
29480,2264,3373,5038
29481,2264,3383,5038
29482,2264,4149,5038
29483,3992,2276,5038
29484,2259,2264,5038
29485,2259,2272,5038
29486,2259,2275,5038
29487,5994,2276,5038
29488,3121,2264,5038
29489,3121,2268,5038
29490,3121,2276,5038
29491,2272,2264,5038
29492,2272,2259,5038
29493,2272,2275,5038
29494,3373,2264,5038
29495,3373,2268,5038
29496,2279,2276,5038
29497,2384,2276,5038
29498,3406,2268,5038
29499,3406,2276,5038
29500,3406,2275,5038
29501,3035,2276,5038
29502,2268,3385,5038
29503,2268,2278,5038
29504,2268,3121,5038
29505,2268,3373,5038
29506,2268,3406,5038
29507,2268,3383,5038
29508,2256,2276,5038
29509,3391,2275,5038
29510,2276,2299,5038
29511,2276,3885,5038
29512,2276,2370,5038
29513,2276,3931,5038
29514,2276,3371,5038
29515,2276,2287,5038
29516,2276,6353,5038
29517,2276,2288,5038
29518,2276,2387,5038
29519,2276,3992,5038
29520,2276,5994,5038
29521,2276,3121,5038
29522,2276,2279,5038
29523,2276,2384,5038
29524,2276,3406,5038
29525,2276,3035,5038
29526,2276,2256,5038
29527,2276,6390,5038
29528,2276,4149,5038
29529,2275,3393,5038
29530,2275,3385,5038
29531,2275,3389,5038
29532,2275,3386,5038
29533,2275,2278,5038
29534,2275,2259,5038
29535,2275,2272,5038
29536,2275,3406,5038
29537,2275,3391,5038
29538,2275,3368,5038
29539,2275,3376,5038
29540,3368,2275,5038
29541,3376,2275,5038
29542,6390,2276,5038
29543,3383,2264,5038
29544,3383,2268,5038
29545,4149,2264,5038
29546,4149,2276,5038
29547,1107,2057,2638
29548,2170,2057,2638
29549,3941,1197,2638
29550,2179,2057,2638
29551,2057,1107,2638
29552,2057,2170,2638
29553,2057,2179,2638
29554,2057,2177,2638
29555,2057,4130,2638
29556,2057,3885,2638
29557,2057,2997,2638
29558,2057,1128,2638
29559,2057,1382,2638
29560,2057,3136,2638
29561,2057,3093,2638
29562,2057,2064,2638
29563,2057,11051,2638
29564,2057,8076,2638
29565,2057,2188,2638
29566,2057,340,2638
29567,2057,4330,2638
29568,2057,2223,2638
29569,2057,1701,2638
29570,2057,2072,2638
29571,2057,2206,2638
29572,2057,1175,2638
29573,2057,2176,2638
29574,2057,1197,2638
29575,2057,2207,2638
29576,2057,507,2638
29577,2057,3144,2638
29578,2057,2194,2638
29579,2057,2074,2638
29580,2057,4331,2638
29581,2057,2397,2638
29582,2057,7490,2638
29583,2057,2219,2638
29584,2057,2082,2638
29585,2057,3980,2638
29586,2057,6776,2638
29587,2057,3153,2638
29588,2177,2057,2638
29589,4130,2057,2638
29590,3885,2057,2638
29591,2997,2057,2638
29592,1128,2057,2638
29593,1382,2057,2638
29594,3136,2057,2638
29595,3093,2057,2638
29596,2064,2057,2638
29597,11051,2057,2638
29598,8076,2057,2638
29599,2188,2057,2638
29600,340,2057,2638
29601,4330,2057,2638
29602,2223,2057,2638
29603,1701,2057,2638
29604,2072,2057,2638
29605,2206,2057,2638
29606,1175,2057,2638
29607,2176,2057,2638
29608,1197,3941,2638
29609,1197,2057,2638
29610,2207,2057,2638
29611,507,2057,2638
29612,507,3670,2638
29613,3144,2057,2638
29614,2194,2057,2638
29615,2074,2057,2638
29616,4331,2057,2638
29617,2397,2057,2638
29618,7490,2057,2638
29619,2219,2057,2638
29620,2082,2057,2638
29621,3980,2057,2638
29622,6776,2057,2638
29623,3153,2057,2638
29624,2287,3992,14118
29625,2287,3942,14118
29626,2287,2279,14118
29627,2305,3992,14118
29628,2305,3942,14118
29629,2305,2279,14118
29630,3992,2287,14118
29631,3992,2305,14118
29632,3992,2279,14118
29633,3992,2384,14118
29634,2307,3942,14118
29635,2307,2279,14118
29636,2333,2279,14118
29637,3942,2287,14118
29638,3942,2305,14118
29639,3942,2307,14118
29640,2279,2287,14118
29641,2279,2305,14118
29642,2279,3992,14118
29643,2279,2307,14118
29644,2279,2333,14118
29645,2279,2310,14118
29646,2279,2384,14118
29647,2279,2337,14118
29648,2310,2279,14118
29649,2384,3992,14118
29650,2384,2279,14118
29651,2337,2279,14118
29652,7642,4248,921
29653,5439,4248,921
29654,5439,8208,921
29655,609,9,921
29656,8,3995,921
29657,8,5440,921
29658,8,5447,921
29659,8,5443,921
29660,8,16,921
29661,8,4248,921
29662,8,9,921
29663,8,7,921
29664,3995,8,921
29665,3995,3997,921
29666,3995,5449,921
29667,3995,5448,921
29668,3995,9,921
29669,3997,3995,921
29670,3997,5447,921
29671,3997,9,921
29672,5440,8,921
29673,5440,7,921
29674,5447,8,921
29675,5447,3997,921
29676,5447,9,921
29677,5442,5444,921
29678,5442,5445,921
29679,5442,5438,921
29680,5442,7,921
29681,5444,5442,921
29682,5444,5438,921
29683,5445,5442,921
29684,5445,7,921
29685,5449,3995,921
29686,5449,8628,921
29687,5443,8,921
29688,5443,9,921
29689,5448,3995,921
29690,5448,5446,921
29691,16,8,921
29692,4248,7642,921
29693,4248,5439,921
29694,4248,8,921
29695,4248,9,921
29696,5438,5442,921
29697,5438,5444,921
29698,5446,5448,921
29699,5446,10,921
29700,8208,5439,921
29701,9,609,921
29702,9,8,921
29703,9,3995,921
29704,9,3997,921
29705,9,5447,921
29706,9,5443,921
29707,9,4248,921
29708,9,7,921
29709,10,5446,921
29710,7,8,921
29711,7,5440,921
29712,7,5442,921
29713,7,5445,921
29714,7,9,921
29715,8628,5449,921
29716,3941,1452,1492
29717,3941,1453,1492
29718,3941,1463,1492
29719,1446,1480,1492
29720,1460,1470,1492
29721,1455,1470,1492
29722,1452,3941,1492
29723,1452,4191,1492
29724,1452,1458,1492
29725,1452,1469,1492
29726,1452,1472,1492
29727,4191,1465,1492
29728,1450,1469,1492
29729,1450,1472,1492
29730,1480,1446,1492
29731,1480,1470,1492
29732,1454,1488,1492
29733,1453,3941,1492
29734,1465,4191,1492
29735,1465,1469,1492
29736,1465,1486,1492
29737,1469,1450,1492
29738,1469,1465,1492
29739,1469,1472,1492
29740,1470,1460,1492
29741,1470,1455,1492
29742,1470,1480,1492
29743,1472,1452,1492
29744,1472,1450,1492
29745,1472,1476,1492
29746,1486,1465,1492
29747,1486,1482,1492
29748,1482,1486,1492
29749,1476,1472,1492
29750,1488,1455,1492
29751,1488,1454,1492
29752,497,498,508
29753,497,495,508
29754,490,498,508
29755,1405,498,508
29756,523,498,508
29757,498,497,508
29758,498,490,508
29759,498,1405,508
29760,498,523,508
29761,498,499,508
29762,498,502,508
29763,498,478,508
29764,498,548,508
29765,499,498,508
29766,499,548,508
29767,502,498,508
29768,478,498,508
29769,495,497,508
29770,548,498,508
29771,548,499,508
29772,6946,3399,690
29773,6404,3399,690
29774,6427,4120,690
29775,6427,3364,690
29776,6346,3368,690
29777,6346,3379,690
29778,6351,4120,690
29779,6351,4148,690
29780,11498,3399,690
29781,6352,4120,690
29782,6352,3379,690
29783,6352,3383,690
29784,3375,6434,690
29785,3375,6345,690
29786,3375,3389,690
29787,3375,3386,690
29788,3375,3384,690
29789,3375,3394,690
29790,3375,3372,690
29791,3375,3373,690
29792,3375,4302,690
29793,3375,4030,690
29794,3375,3390,690
29795,3375,3368,690
29796,3375,3399,690
29797,4380,3368,690
29798,6342,6345,690
29799,6342,3366,690
29800,6342,4144,690
29801,6342,3368,690
29802,6343,3369,690
29803,2370,3368,690
29804,3393,3394,690
29805,3393,3368,690
29806,3393,3379,690
29807,3371,6434,690
29808,3371,4120,690
29809,3371,6385,690
29810,3371,3373,690
29811,3371,4302,690
29812,3371,3368,690
29813,3371,3379,690
29814,3371,9846,690
29815,6344,4144,690
29816,6344,3379,690
29817,3404,6385,690
29818,3404,3368,690
29819,4308,3378,690
29820,6434,3375,690
29821,6434,3371,690
29822,6434,6345,690
29823,6434,3386,690
29824,6434,4085,690
29825,6434,3388,690
29826,6434,6347,690
29827,6434,3368,690
29828,6434,3399,690
29829,6434,3376,690
29830,6434,3379,690
29831,10160,6345,690
29832,3385,3389,690
29833,3385,7898,690
29834,3385,3390,690
29835,7503,3368,690
29836,7503,6392,690
29837,7503,3379,690
29838,7503,3383,690
29839,4120,6427,690
29840,4120,6351,690
29841,4120,6352,690
29842,4120,3371,690
29843,4120,3394,690
29844,4120,3372,690
29845,4120,6399,690
29846,4120,3373,690
29847,4120,4302,690
29848,4120,6387,690
29849,4120,6357,690
29850,4120,6355,690
29851,4120,9846,690
29852,6345,3375,690
29853,6345,6342,690
29854,6345,6434,690
29855,6345,10160,690
29856,6345,3366,690
29857,6345,6349,690
29858,6345,6954,690
29859,6345,8630,690
29860,6345,6348,690
29861,6345,3368,690
29862,6345,6955,690
29863,6345,6350,690
29864,6345,3379,690
29865,3389,3375,690
29866,3389,3385,690
29867,3389,3373,690
29868,3389,4302,690
29869,3389,3390,690
29870,3389,3379,690
29871,3386,3375,690
29872,3386,6434,690
29873,3386,4302,690
29874,3386,3368,690
29875,3386,3376,690
29876,7898,3385,690
29877,7898,3368,690
29878,7898,6392,690
29879,7898,3379,690
29880,3366,6342,690
29881,3366,6345,690
29882,3366,3400,690
29883,3366,8979,690
29884,6349,6345,690
29885,6349,4144,690
29886,6743,3399,690
29887,6743,3379,690
29888,3400,3366,690
29889,3398,3399,690
29890,3930,3368,690
29891,4085,6434,690
29892,4085,3394,690
29893,4085,3378,690
29894,4085,8630,690
29895,4085,3369,690
29896,6365,3378,690
29897,6365,3379,690
29898,8979,3366,690
29899,6432,3378,690
29900,11473,3378,690
29901,11473,3379,690
29902,6386,3373,690
29903,6386,6394,690
29904,6411,4144,690
29905,6406,3399,690
29906,3397,3399,690
29907,3384,3375,690
29908,3384,6379,690
29909,3384,3373,690
29910,3384,6347,690
29911,3384,3368,690
29912,3384,6392,690
29913,3382,3373,690
29914,3382,3379,690
29915,3382,6357,690
29916,6379,3384,690
29917,6379,6355,690
29918,6407,3399,690
29919,6408,3399,690
29920,3394,3375,690
29921,3394,3393,690
29922,3394,4120,690
29923,3394,4085,690
29924,3394,3372,690
29925,3394,6400,690
29926,3394,3373,690
29927,3394,6963,690
29928,3394,3369,690
29929,3394,3376,690
29930,3394,3379,690
29931,3372,3375,690
29932,3372,4120,690
29933,3372,3394,690
29934,3372,3378,690
29935,3372,3379,690
29936,3372,6355,690
29937,3378,4308,690
29938,3378,4085,690
29939,3378,6365,690
29940,3378,6432,690
29941,3378,11473,690
29942,3378,3372,690
29943,3378,3369,690
29944,3378,3379,690
29945,3378,7987,690
29946,4148,6351,690
29947,6385,3371,690
29948,6385,3404,690
29949,6385,6392,690
29950,6385,3376,690
29951,6385,6394,690
29952,6399,4120,690
29953,6399,3373,690
29954,6399,3379,690
29955,3402,4144,690
29956,6400,3394,690
29957,4189,3368,690
29958,6401,3379,690
29959,3387,4302,690
29960,3387,3368,690
29961,3388,6434,690
29962,3388,4302,690
29963,3388,3383,690
29964,9386,3399,690
29965,3373,3375,690
29966,3373,3371,690
29967,3373,4120,690
29968,3373,3389,690
29969,3373,6386,690
29970,3373,3384,690
29971,3373,3382,690
29972,3373,3394,690
29973,3373,6399,690
29974,3373,6392,690
29975,3373,3376,690
29976,3373,3379,690
29977,6954,6345,690
29978,3364,6427,690
29979,8630,6345,690
29980,8630,4085,690
29981,8630,3379,690
29982,3391,3368,690
29983,4144,6342,690
29984,4144,6344,690
29985,4144,6349,690
29986,4144,6411,690
29987,4144,3402,690
29988,4144,3368,690
29989,6347,6434,690
29990,6347,3384,690
29991,6347,3390,690
29992,4302,3375,690
29993,4302,3371,690
29994,4302,4120,690
29995,4302,3389,690
29996,4302,3386,690
29997,4302,3387,690
29998,4302,3388,690
29999,4302,6394,690
30000,4302,6357,690
30001,4030,3375,690
30002,4030,3368,690
30003,4030,3376,690
30004,4030,9846,690
30005,3390,3375,690
30006,3390,3385,690
30007,3390,3389,690
30008,3390,6347,690
30009,3390,3368,690
30010,3390,6392,690
30011,6752,3399,690
30012,6963,3394,690
30013,6348,6345,690
30014,6348,4108,690
30015,4108,6348,690
30016,3368,6346,690
30017,3368,3375,690
30018,3368,4380,690
30019,3368,6342,690
30020,3368,2370,690
30021,3368,3393,690
30022,3368,3371,690
30023,3368,3404,690
30024,3368,6434,690
30025,3368,7503,690
30026,3368,6345,690
30027,3368,3386,690
30028,3368,7898,690
30029,3368,3930,690
30030,3368,3384,690
30031,3368,4189,690
30032,3368,3387,690
30033,3368,3391,690
30034,3368,4144,690
30035,3368,4030,690
30036,3368,3390,690
30037,3368,6387,690
30038,3368,3369,690
30039,3368,3399,690
30040,3368,3376,690
30041,3368,3379,690
30042,3368,3392,690
30043,6387,4120,690
30044,6387,3368,690
30045,3369,6343,690
30046,3369,4085,690
30047,3369,3394,690
30048,3369,3378,690
30049,3369,3368,690
30050,3399,6946,690
30051,3399,6404,690
30052,3399,11498,690
30053,3399,3375,690
30054,3399,6434,690
30055,3399,6743,690
30056,3399,3398,690
30057,3399,6406,690
30058,3399,3397,690
30059,3399,6407,690
30060,3399,6408,690
30061,3399,9386,690
30062,3399,6752,690
30063,3399,3368,690
30064,3399,6409,690
30065,6368,3379,690
30066,6392,7503,690
30067,6392,7898,690
30068,6392,3384,690
30069,6392,6385,690
30070,6392,3373,690
30071,6392,3390,690
30072,6955,6345,690
30073,3376,6434,690
30074,3376,3386,690
30075,3376,3394,690
30076,3376,6385,690
30077,3376,3373,690
30078,3376,4030,690
30079,3376,3368,690
30080,6350,6345,690
30081,3379,6346,690
30082,3379,6352,690
30083,3379,3393,690
30084,3379,3371,690
30085,3379,6344,690
30086,3379,6434,690
30087,3379,7503,690
30088,3379,6345,690
30089,3379,3389,690
30090,3379,7898,690
30091,3379,6743,690
30092,3379,6365,690
30093,3379,11473,690
30094,3379,3382,690
30095,3379,3394,690
30096,3379,3372,690
30097,3379,3378,690
30098,3379,6399,690
30099,3379,6401,690
30100,3379,3373,690
30101,3379,8630,690
30102,3379,3368,690
30103,3379,6368,690
30104,3379,6361,690
30105,3379,7987,690
30106,3379,9846,690
30107,3383,6352,690
30108,3383,7503,690
30109,3383,3388,690
30110,3383,9846,690
30111,6361,3379,690
30112,6409,3399,690
30113,6394,6386,690
30114,6394,6385,690
30115,6394,4302,690
30116,3392,3368,690
30117,7987,3378,690
30118,7987,3379,690
30119,6357,4120,690
30120,6357,3382,690
30121,6357,4302,690
30122,6355,4120,690
30123,6355,6379,690
30124,6355,3372,690
30125,9846,3371,690
30126,9846,4120,690
30127,9846,4030,690
30128,9846,3379,690
30129,9846,3383,690
30130,7195,3860,386
30131,3794,3460,386
30132,3794,9745,386
30133,3794,7102,386
30134,3794,7158,386
30135,3794,7159,386
30136,3774,3628,386
30137,3599,7087,386
30138,3854,7202,386
30139,3854,6765,386
30140,3854,7203,386
30141,3460,3794,386
30142,3860,7195,386
30143,3860,7196,386
30144,3860,6134,386
30145,7154,3794,386
30146,7087,3599,386
30147,7087,7207,386
30148,3628,3774,386
30149,6763,3794,386
30150,7196,3860,386
30151,9745,7155,386
30152,7155,7153,386
30153,7153,7157,386
30154,7202,3854,386
30155,7102,6763,386
30156,7157,3794,386
30157,6134,3860,386
30158,6765,3854,386
30159,7203,3854,386
30160,6766,3794,386
30161,7159,7154,386
30162,4029,2912,9620
30163,2912,4029,9620
30164,1958,5861,4234
30165,1958,1959,4234
30166,5861,1959,4234
30167,5862,1959,4234
30168,5865,1959,4234
30169,5864,1959,4234
30170,4075,1959,4234
30171,1959,1958,4234
30172,1959,5861,4234
30173,1959,5862,4234
30174,1959,5865,4234
30175,1959,5864,4234
30176,1959,4075,4234
30177,2651,2645,4737
30178,2651,2649,4737
30179,2651,2662,4737
30180,2651,2650,4737
30181,2641,2651,4737
30182,2641,2649,4737
30183,2641,2762,4737
30184,2642,2665,4737
30185,2642,2647,4737
30186,2656,2665,4737
30187,2656,2650,4737
30188,2656,2667,4737
30189,2656,2664,4737
30190,2645,2651,4737
30191,2645,4312,4737
30192,2645,2662,4737
30193,2645,2650,4737
30194,4312,2645,4737
30195,4312,2662,4737
30196,4312,2650,4737
30197,3988,2650,4737
30198,2564,2650,4737
30199,2649,2651,4737
30200,2649,2641,4737
30201,2649,2650,4737
30202,2762,2641,4737
30203,2662,2651,4737
30204,2662,2645,4737
30205,2662,4312,4737
30206,2662,2650,4737
30207,2665,2642,4737
30208,2665,2656,4737
30209,2665,2647,4737
30210,2665,2650,4737
30211,2647,2642,4737
30212,2647,2665,4737
30213,2650,2651,4737
30214,2650,2656,4737
30215,2650,2645,4737
30216,2650,4312,4737
30217,2650,3988,4737
30218,2650,2564,4737
30219,2650,2649,4737
30220,2650,2662,4737
30221,2650,2665,4737
30222,2650,2664,4737
30223,2667,2656,4737
30224,2664,2656,4737
30225,2664,2650,4737
30226,1187,5709,2094
30227,5709,1187,2094
30228,3320,3728,2688
30229,2287,3728,2688
30230,2305,3728,2688
30231,2359,3728,2688
30232,3728,2006,2688
30233,3728,3320,2688
30234,3728,2305,2688
30235,3728,2359,2688
30236,3728,3930,2688
30237,3728,3415,2688
30238,3728,3797,2688
30239,3728,3992,2688
30240,3728,3514,2688
30241,3728,3877,2688
30242,3728,3484,2688
30243,3728,3602,2688
30244,3728,3851,2688
30245,3728,3705,2688
30246,3728,3453,2688
30247,3728,3456,2688
30248,3728,3720,2688
30249,3728,3364,2688
30250,3728,3462,2688
30251,3728,1970,2688
30252,3728,4075,2688
30253,3728,3731,2688
30254,3728,2347,2688
30255,3728,3577,2688
30256,3728,3469,2688
30257,3728,3817,2688
30258,3728,3361,2688
30259,3728,2276,2688
30260,3930,3728,2688
30261,3415,3728,2688
30262,3415,3456,2688
30263,3797,3728,2688
30264,3797,3877,2688
30265,3992,3728,2688
30266,3514,3728,2688
30267,3514,3456,2688
30268,3877,3728,2688
30269,3877,3797,2688
30270,3877,3469,2688
30271,3484,3728,2688
30272,3484,3456,2688
30273,3602,3728,2688
30274,3602,3456,2688
30275,3851,3728,2688
30276,3705,3728,2688
30277,3453,3728,2688
30278,3453,3456,2688
30279,3456,3728,2688
30280,3456,3415,2688
30281,3456,3514,2688
30282,3456,3484,2688
30283,3456,3602,2688
30284,3456,3453,2688
30285,3456,3577,2688
30286,3456,3748,2688
30287,3720,3728,2688
30288,3364,3728,2688
30289,3462,3728,2688
30290,1970,3728,2688
30291,4075,3728,2688
30292,3731,3728,2688
30293,2347,2287,2688
30294,3577,3728,2688
30295,3577,3456,2688
30296,3469,3728,2688
30297,3469,3877,2688
30298,3748,3456,2688
30299,3817,3728,2688
30300,3361,3728,2688
30301,2276,3728,2688
30302,2299,2359,2765
30303,2287,5999,2765
30304,2287,2359,2765
30305,2287,4381,2765
30306,2287,2322,2765
30307,2287,2327,2765
30308,2287,2347,2765
30309,2287,2324,2765
30310,2287,3943,2765
30311,5999,2287,2765
30312,2288,2359,2765
30313,2359,2299,2765
30314,2359,2287,2765
30315,2359,2288,2765
30316,2359,5994,2765
30317,2359,2290,2765
30318,2359,2286,2765
30319,4381,2287,2765
30320,2322,2287,2765
30321,5994,2359,2765
30322,2290,2359,2765
30323,2286,2359,2765
30324,2327,2287,2765
30325,2347,2287,2765
30326,2324,2287,2765
30327,3943,2287,2765
30328,253,248,2682
30329,253,1044,2682
30330,253,4162,2682
30331,253,1084,2682
30332,253,897,2682
30333,253,970,2682
30334,253,298,2682
30335,253,246,2682
30336,248,253,2682
30337,248,245,2682
30338,1044,253,2682
30339,883,970,2682
30340,4162,253,2682
30341,245,253,2682
30342,245,248,2682
30343,245,298,2682
30344,1084,253,2682
30345,897,253,2682
30346,970,253,2682
30347,970,883,2682
30348,970,886,2682
30349,298,253,2682
30350,298,245,2682
30351,246,253,2682
30352,886,970,2682
30353,1055,1051,3661
30354,1230,1613,3661
30355,737,1613,3661
30356,1688,1609,3661
30357,1688,1612,3661
30358,1688,1613,3661
30359,1218,1613,3661
30360,1382,1613,3661
30361,1460,1613,3661
30362,1474,1613,3661
30363,1322,3986,3661
30364,1322,1612,3661
30365,609,1613,3661
30366,4029,1613,3661
30367,1555,1613,3661
30368,1563,1613,3661
30369,3986,1322,3661
30370,4091,1613,3661
30371,340,1613,3661
30372,1051,1612,3661
30373,1051,1613,3661
30374,1609,1688,3661
30375,1609,1452,3661
30376,1609,3998,3661
30377,1609,1056,3661
30378,1452,1609,3661
30379,1452,1611,3661
30380,1452,1612,3661
30381,1452,1613,3661
30382,1130,1612,3661
30383,1130,1613,3661
30384,1610,3998,3661
30385,1468,1613,3661
30386,1479,1613,3661
30387,1456,1613,3661
30388,1197,1613,3661
30389,1611,1452,3661
30390,1611,3998,3661
30391,1054,1612,3661
30392,1054,1613,3661
30393,1229,1613,3661
30394,1606,1613,3661
30395,346,1613,3661
30396,1524,1613,3661
30397,1354,1613,3661
30398,1520,1613,3661
30399,3998,1609,3661
30400,3998,1610,3661
30401,3998,1611,3661
30402,3998,1612,3661
30403,3998,1613,3661
30404,1470,1613,3661
30405,1472,1613,3661
30406,4197,1613,3661
30407,1486,1613,3661
30408,1612,1055,3661
30409,1612,1688,3661
30410,1612,1322,3661
30411,1612,1452,3661
30412,1612,1130,3661
30413,1612,1054,3661
30414,1612,3998,3661
30415,1612,1056,3661
30416,1612,1613,3661
30417,1056,1609,3661
30418,1056,1612,3661
30419,1056,1613,3661
30420,1590,1613,3661
30421,1613,1055,3661
30422,1613,1230,3661
30423,1613,737,3661
30424,1613,1688,3661
30425,1613,1218,3661
30426,1613,1382,3661
30427,1613,1460,3661
30428,1613,1474,3661
30429,1613,609,3661
30430,1613,4029,3661
30431,1613,1555,3661
30432,1613,1563,3661
30433,1613,4091,3661
30434,1613,340,3661
30435,1613,1452,3661
30436,1613,1130,3661
30437,1613,1468,3661
30438,1613,1479,3661
30439,1613,1456,3661
30440,1613,1197,3661
30441,1613,1054,3661
30442,1613,1229,3661
30443,1613,1606,3661
30444,1613,346,3661
30445,1613,1524,3661
30446,1613,1354,3661
30447,1613,1520,3661
30448,1613,3998,3661
30449,1613,1470,3661
30450,1613,1472,3661
30451,1613,4197,3661
30452,1613,1486,3661
30453,1613,1612,3661
30454,1613,1056,3661
30455,1613,1590,3661
30456,1613,1246,3661
30457,1613,1448,3661
30458,1613,1678,3661
30459,1613,1488,3661
30460,1246,1613,3661
30461,1448,1613,3661
30462,1678,1613,3661
30463,1488,1613,3661
30464,6449,6448,16625
30465,6448,6449,16625
30466,345,1130,9784
30467,345,1054,9784
30468,345,3998,9784
30469,1130,345,9784
30470,1054,345,9784
30471,3998,345,9784
30472,2179,3077,319
30473,2179,994,319
30474,3077,2179,319
30475,813,994,319
30476,893,994,319
30477,995,994,319
30478,994,2179,319
30479,994,813,319
30480,994,893,319
30481,994,995,319
30482,2048,2050,16707
30483,2050,2048,16707
30484,2050,2051,16707
30485,2050,2053,16707
30486,2051,2050,16707
30487,2053,2050,16707
30488,6346,3406,3081
30489,9025,3382,3081
30490,9025,3391,3081
30491,6351,3406,3081
30492,6351,3374,3081
30493,3885,3406,3081
30494,3370,3406,3081
30495,3370,3391,3081
30496,4380,3406,3081
30497,6343,3391,3081
30498,2370,3406,3081
30499,3393,3406,3081
30500,3393,3391,3081
30501,3931,3406,3081
30502,3371,3394,3081
30503,3371,4033,3081
30504,3371,3406,3081
30505,3371,3391,3081
30506,3371,6392,3081
30507,3395,9843,3081
30508,3395,3391,3081
30509,3404,3386,3081
30510,3404,3406,3081
30511,4145,3406,3081
30512,3385,3406,3081
30513,4120,3406,3081
30514,4120,3391,3081
30515,3386,3404,3081
30516,3386,3394,3081
30517,3386,3372,3081
30518,3386,3390,3081
30519,3077,3406,3081
30520,3179,3406,3081
30521,3366,6348,3081
30522,3400,3406,3081
30523,4085,3406,3081
30524,9843,3395,3081
30525,9843,3391,3081
30526,2264,3406,3081
30527,3992,3406,3081
30528,3382,9025,3081
30529,3382,3391,3081
30530,3394,3371,3081
30531,3394,3386,3081
30532,3394,3391,3081
30533,3394,3374,3081
30534,3372,3386,3081
30535,3372,3406,3081
30536,7504,3391,3081
30537,4033,3371,3081
30538,4033,3376,3081
30539,3121,3406,3081
30540,3373,3391,3081
30541,2384,3406,3081
30542,3364,3391,3081
30543,3406,6346,3081
30544,3406,6351,3081
30545,3406,3885,3081
30546,3406,3370,3081
30547,3406,4380,3081
30548,3406,2370,3081
30549,3406,3393,3081
30550,3406,3931,3081
30551,3406,3404,3081
30552,3406,4145,3081
30553,3406,3385,3081
30554,3406,4120,3081
30555,3406,3077,3081
30556,3406,3179,3081
30557,3406,3400,3081
30558,3406,4085,3081
30559,3406,2264,3081
30560,3406,3992,3081
30561,3406,3372,3081
30562,3406,3121,3081
30563,3406,2384,3081
30564,3406,4144,3081
30565,3406,4030,3081
30566,3406,3374,3081
30567,3406,3390,3081
30568,3406,6348,3081
30569,3406,2276,3081
30570,3406,3368,3081
30571,3406,3376,3081
30572,3406,6360,3081
30573,3406,3379,3081
30574,3406,3383,3081
30575,3406,6006,3081
30576,3406,6355,3081
30577,3391,9025,3081
30578,3391,3370,3081
30579,3391,6343,3081
30580,3391,3393,3081
30581,3391,3371,3081
30582,3391,3395,3081
30583,3391,4085,3081
30584,3391,9843,3081
30585,3391,3382,3081
30586,3391,3394,3081
30587,3391,7504,3081
30588,3391,3373,3081
