id_aero,nom_aero,ville_aero,pays_aero,gmt_aero
753,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,1
754,Bückeburg Air Base,Brueckeburg,Germany,1
755,Celle Airport,Celle,Germany,1
756,Rheine Bentlage Air Base,Rheine-brentlange,Germany,1
757,Fritzlar Airport,Fritzlar,Germany,1
758,Laupheim Air Base,Laupheim,Germany,1
759,Mendig Airfield,Mendig,Germany,1
760,Niederstetten Army Air Base,Niederstetten,Germany,1
761,Roth Airport,Roth,Germany,1
762,Fassberg Air Base,Fassberg,Germany,1
763,Grafenwohr Army Air Field,Grafenwoehr,Germany,1
764,Hanau Army Air Field,Hanau,Germany,1
765,Hohenfels Army Air Field,Hohenfels,Germany,1
766,Flugplatz Kitzingen,Kitzingen,Germany,1
767,Nordholz Naval Airbase,Nordholz,Germany,1
768,Diepholz Air Base,Diepholz,Germany,1
769,Geilenkirchen Air Base,Geilenkirchen,Germany,1
770,Hohn Air Base,Hohn,Germany,1
771,Jever Air Base,Jever,Germany,1
772,Rostock-Laage Airport,Laage,Germany,1
773,Nörvenich Air Base,Noervenich,Germany,1
774,Schleswig Air Base,Schleswig,Germany,1
775,Wittmundhafen Airport,Wittmundhafen,Germany,1
777,Wunstorf Air Base,Wunstorf,Germany,1
778,Vilseck Army Air Field,Vilseck,Germany,1
779,Coleman Army Air Field,Coleman,Germany,1
780,Wiesbaden Army Airfield,Wiesbaden,Germany,1
781,Landsberg Lech Air Base,Landsberg,Germany,1
782,Büchel Air Base,Buechel,Germany,1
783,Erding Airport,Erding,Germany,1
784,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,1
785,Holzdorf Air Base,Holzdorf,Germany,1
786,Ingolstadt Manching Airport,Ingolstadt,Germany,1
787,Lechfeld Air Base,Lechfeld,Germany,1
788,Neuburg AFB,Neuburg,Germany,1
789,Gütersloh Air Base,Guetersloh,Germany,1
790,Alexander Bay Airport,Alexander Bay,South Africa,2
791,Aggeneys Airport,Aggeneys,South Africa,2
792,Brakpan Airport,Brakpan,South Africa,2
793,Bisho Airport,Bisho,South Africa,2
794,Bram Fischer International Airport,Bloemfontein,South Africa,2
795,Bethlehem Airport,Bethlehem,South Africa,2
796,Hendrik Potgieter Airport,Bothaville,South Africa,2
797,Cape Town International Airport,Cape Town,South Africa,2
798,Calvinia Airport,Calvinia,South Africa,2
799,King Shaka International Airport,Durban,South Africa,2
800,Ben Schoeman Airport,East London,South Africa,2
801,Ermelo Airport,Ermelo,South Africa,2
802,Ficksburg Sentraoes Airport,Ficksburg,South Africa,2
803,Grand Central Airport,Johannesburg,South Africa,2
804,George Airport,George,South Africa,2
806,Graaff Reinet Airport,Graaff Reinet,South Africa,2
807,Grahamstown Airport,Grahamstown,South Africa,2
808,Greytown Airport,Greytown,South Africa,2
809,Harmony Airport,Harmony,South Africa,2
810,Harrismith Airport,Harrismith,South Africa,2
811,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,2
812,Gariep Dam Airport,Hendrik Verwoerddam,South Africa,2
813,OR Tambo International Airport,Johannesburg,South Africa,2
814,P C Pelser Airport,Klerksdorp,South Africa,2
815,Kimberley Airport,Kimberley,South Africa,2
816,Krugersdorp Airport,Krugersdorp,South Africa,2
817,Kroonstad Airport,Kroonstad,South Africa,2
818,Johan Pienaar Airport,Kuruman,South Africa,2
819,Kleinsee Airport,Kleinsee,South Africa,2
820,Lanseria Airport,Johannesburg,South Africa,2
821,Lichtenburg Airport,Lichtenburg,South Africa,2
822,Makhado Air Force Base Airport,Lambertsbaai,South Africa,2
823,Langebaanweg Airport,Langebaanweg,South Africa,2
824,Ladysmith Airport,Ladysmith,South Africa,2
825,Middelburg Airport,Middelburg,South Africa,2
827,Margate Airport,Margate,South Africa,2
828,Marble Hall Airport,Marble Hall,South Africa,2
829,Majuba Power Station Airport,Majuba Power Station,South Africa,2
831,Riverside Airport,Malalane,South Africa,2
832,Morningside Farm Airport,Musina,South Africa,2
833,Mkuze Airport,Mkuze,South Africa,2
834,Newcastle Airport,Newcastle,South Africa,2
835,Nylstroom Airfield,Nylstroom,South Africa,2
836,Overberg Airport,Overberg,South Africa,2
837,Oudtshoorn Airport,Oudtshoorn,South Africa,2
838,Port Elizabeth Airport,Port Elizabeth,South Africa,2
839,Plettenberg Bay Airport,Plettenberg Bay,South Africa,2
840,Hendrik Van Eck Airport,Phalaborwa,South Africa,2
841,Pietersburg Municipal Airport,Polokwane,South Africa,2
842,Port St Johns Airport,Port Saint Johns,South Africa,2
843,Pietermaritzburg Airport,Pietermaritzburg,South Africa,2
844,Pilanesberg International Airport,Pilanesberg,South Africa,2
845,Polokwane International Airport,Potgietersrus,South Africa,2
846,Potchefstroom Airport,Potchefstroom,South Africa,2
847,Parys Airport,Parys,South Africa,2
848,Queenstown Airport,Queenstown,South Africa,2
849,Richards Bay Airport,Richard's Bay,South Africa,2
850,Rustenburg Airport,Rustenburg,South Africa,2
851,Robertson Airport,Robertson,South Africa,2
852,Springbok Airport,Springbok,South Africa,2
853,Secunda Airport,Secunda,South Africa,2
854,Saldanha /Vredenburg Airport,Saldanha,South Africa,2
855,Springs Airfield,Springs,South Africa,2
856,Swartkop Air Force Base,Swartkop,South Africa,2
857,Sishen Airport,Sishen,South Africa,2
858,Hendrik Swellengrebel Airport,Swellendam,South Africa,2
859,Skukuza Airport,Skukuza,South Africa,2
860,Tommys Field Airport,Tommy's Field,South Africa,2
861,New Tempe Airport,Bloemfontein,South Africa,2
862,Tutuka Power Station Airport,Tutuka,South Africa,2
863,Tzaneen Airport,Tzaneen,South Africa,2
864,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,2
865,Pierre Van Ryneveld Airport,Upington,South Africa,2
866,K. D. Matanzima Airport,Umtata,South Africa,2
867,Vryburg Airport,Vryburg,South Africa,2
868,Virginia Airport,Durban,South Africa,2
869,Vredendal Airport,Vredendal,South Africa,2
870,Vereeniging Airport,Vereeniging,South Africa,2
871,Wonderboom Airport,Pretoria,South Africa,2
872,Witbank Airport,Witbank,South Africa,2
873,Waterkloof Air Force Base,Waterkloof,South Africa,2
874,Welkom Airport,Welkom,South Africa,2
875,Ysterplaat Air Force Base,Ysterplaat,South Africa,2
876,Zeerust Airport,Zeerust,South Africa,2
877,Francistown Airport,Francistown,Botswana,2
878,Jwaneng Airport,Jwaneng,Botswana,2
879,Kasane Airport,Kasane,Botswana,2
880,Maun Airport,Maun,Botswana,2
881,Sir Seretse Khama International Airport,Gaberone,Botswana,2
882,Selebi Phikwe Airport,Selebi-phikwe,Botswana,2
883,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),1
884,Owando Airport,Owando,Congo (Kinshasa),1
885,Ouesso Airport,Ouesso,Congo (Kinshasa),1
886,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),1
887,Matsapha Airport,Manzini,Swaziland,2
888,Bangui M'Poko International Airport,Bangui,Central African Republic,1
889,Berbérati Airport,Berberati,Central African Republic,1
890,Bata Airport,Bata,Equatorial Guinea,1
891,Malabo Airport,Malabo,Equatorial Guinea,1
892,RAF Ascension Island,Wide Awake,Saint Helena,0
893,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,4
894,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,4
895,Diego Garcia Naval Support Facility,Diego Garcia Island,British Indian Ocean Territory,6
896,Tiko Airport,Tiko,Cameroon,1
897,Douala International Airport,Douala,Cameroon,1
898,Salak Airport,Maroua,Cameroon,1
899,Foumban Nkounja Airport,Foumban,Cameroon,1
900,N'Gaoundéré Airport,N'gaoundere,Cameroon,1
901,Garoua International Airport,Garoua,Cameroon,1
902,Bafoussam Airport,Bafoussam,Cameroon,1
903,Bamenda Airport,Bamenda,Cameroon,1
904,Yaoundé Airport,Yaounde,Cameroon,1
905,Kasompe Airport,Kasompe,Zambia,2
906,Livingstone Airport,Livingstone,Zambia,2
907,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,2
908,Mfuwe Airport,Mfuwe,Zambia,2
909,Mongu Airport,Mongu,Zambia,2
910,Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,2
911,Southdowns Airport,Southdowns,Zambia,2
912,Prince Said Ibrahim International Airport,Moroni,Comoros,3
913,Mohéli Bandar Es Eslam Airport,Moheli,Comoros,3
914,Ouani Airport,Anjouan,Comoros,3
915,Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,3
916,Roland Garros Airport,St.-denis,Reunion,4
917,Pierrefonds Airport,St.-pierre,Reunion,4
918,Ivato Airport,Antananarivo,Madagascar,3
919,Miandrivazo Airport,Miandrivazo,Madagascar,3
920,Sainte Marie Airport,Sainte Marie,Madagascar,3
921,Toamasina Airport,Toamasina,Madagascar,3
922,Morondava Airport,Morondava,Madagascar,3
923,Arrachart Airport,Antsiranana,Madagascar,3
924,Mananara Nord Airport,Mananara,Madagascar,3
925,Andapa Airport,Andapa,Madagascar,3
926,Ambilobe Airport,Ambilobe,Madagascar,3
927,Antsirabato Airport,Antalaha,Madagascar,3
928,Analalava Airport,Analalava,Madagascar,3
929,Amborovy Airport,Mahajanga,Madagascar,3
930,Fascene Airport,Nosy-be,Madagascar,3
931,Besalampy Airport,Besalampy,Madagascar,3
932,Maroantsetra Airport,Maroantsetra,Madagascar,3
933,Sambava Airport,Sambava,Madagascar,3
934,Vohimarina Airport,Vohemar,Madagascar,3
935,Ambalabe Airport,Antsohihy,Madagascar,3
936,Ampampamena Airport,Ampampamena,Madagascar,3
937,Tôlanaro Airport,Tolagnaro,Madagascar,3
938,Fianarantsoa Airport,Fianarantsoa,Madagascar,3
939,Farafangana Airport,Farafangana,Madagascar,3
940,Manakara Airport,Manakara,Madagascar,3
941,Mananjary Airport,Mananjary,Madagascar,3
942,Morombe Airport,Morombe,Madagascar,3
943,Toliara Airport,Toliara,Madagascar,3
944,Mbanza Congo Airport,M'banza-congo,Angola,1
945,Benguela Airport,Benguela,Angola,1
946,Cabinda Airport,Cabinda,Angola,1
948,Nova Lisboa Airport,Huambo,Angola,1
949,Kuito Airport,Kuito,Angola,1
950,Lobito Airport,Lobito,Angola,1
951,Quatro de Fevereiro Airport,Luanda,Angola,1
952,Malanje Airport,Malanje,Angola,1
953,Menongue Airport,Menongue,Angola,1
955,Negage Airport,Negage,Angola,1
956,Porto Amboim Airport,Porto Amboim,Angola,1
957,Saurimo Airport,Saurimo,Angola,1
958,Soyo Airport,Soyo,Angola,1
959,Lubango Airport,Lubango,Angola,1
960,Luena Airport,Luena,Angola,1
961,Uige Airport,Uige,Angola,1
962,Xangongo Airport,Xangongo,Angola,1
963,Oyem Airport,Oyem,Gabon,1
964,Okondja Airport,Okondja,Gabon,1
965,Lambarene Airport,Lambarene,Gabon,1
966,Bitam Airport,Bitam,Gabon,1
967,Port Gentil Airport,Port Gentil,Gabon,1
968,Omboue Hopital Airport,Omboue Hospial,Gabon,1
969,Makokou Airport,Makokou,Gabon,1
970,Libreville Leon M'ba International Airport,Libreville,Gabon,1
971,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,Gabon,1
972,Principe Airport,Principe,Sao Tome and Principe,0
973,São Tomé International Airport,Sao Tome,Sao Tome and Principe,0
974,Beira Airport,Beira,Mozambique,2
976,Inhambane Airport,Inhambane,Mozambique,2
977,Lichinga Airport,Lichinga,Mozambique,2
978,Lumbo Airport,Lumbo,Mozambique,2
979,Maputo Airport,Maputo,Mozambique,2
980,Mueda Airport,Mueda,Mozambique,2
981,Mocímboa da Praia Airport,Mocimboa Da Praia,Mozambique,2
982,Marrupa Airport,Marrupa,Mozambique,2
983,Nacala Airport,Nacala,Mozambique,2
984,Nampula Airport,Nampula,Mozambique,2
985,Pemba Airport,Pemba,Mozambique,2
986,Quelimane Airport,Quelimane,Mozambique,2
987,Songo Airport,Songo,Mozambique,2
988,Chingozi Airport,Tete,Mozambique,2
989,Ulongwe Airport,Ulongwe,Mozambique,2
990,Vilankulo Airport,Vilankulu,Mozambique,2
991,Alphonse Airport,Alphonse,Seychelles,4
992,Desroches Airport,Desroches,Seychelles,4
993,Farquhar Airport,Farquhar,Seychelles,4
994,Seychelles International Airport,Mahe,Seychelles,4
995,Praslin Airport,Praslin,Seychelles,4
